"userid","screeName","lang","tweetID","tweetCreated","tweetText","favorites","retweet"
"2255546526","Demolarsarah","en","800571828083097600","2016-11-21 05:29:32","RT @Demolarsarah: I want to ask our President to do something for the people of Aleppo. I am going to try and get through to him somehow. 👊🏻","0","1"
"2255546526","Demolarsarah","en","800571795111743488","2016-11-21 05:29:24","RT @Demolarsarah: Check it out! We can keep sending messages!!!#StandWithAleppo 
:Submit Your Message Online | https://t.co/WTCVhBhVqa http…","0","1"
"2255546526","Demolarsarah","en","800570878807326720","2016-11-21 05:25:46","#tunnelDangerous but possible? Several Tunnels Destroyed by Army in Aleppo’s Old City | Islamic Invitation Turkey https://t.co/xtwskmPSAt","0","0"
"2255546526","Demolarsarah","en","800570346717913088","2016-11-21 05:23:39","Ducking Barrel Bombs in Aleppo, Syrian Rebels Turn to Tunneling — Syria Deeply https://t.co/HGNv1OvyKm","0","0"
"2255546526","Demolarsarah","et","800569917728641024","2016-11-21 05:21:56","#StandWithAleppo #build a tunnel | https://t.co/bYgpw5ewV8 https://t.co/ltljqNbwHZ","0","0"
"2255546526","Demolarsarah","en","800569167669624832","2016-11-21 05:18:58","God, do not forget the people of Aleppo. Work a creative miracle for them. Send your angels to protect them. Make the weapons fail!","0","0"
"2255546526","Demolarsarah","en","800568772377485313","2016-11-21 05:17:23","@Demolarsarah But most importantly pray, and love them.","0","0"
"2255546526","Demolarsarah","en","800568337751150592","2016-11-21 05:15:40","#StandWithAleppo friends, let's come together to find a solution for Aleppo. Please start contacting foreign officials if you speak English","0","1"
"2255546526","Demolarsarah","en","800568096272445440","2016-11-21 05:14:42","Hey friends, msg me if you have any ideas to help the people of Aleppo. We can get creative, I have ideas. #StandWithAleppo","0","0"
"2255546526","Demolarsarah","en","800567754587664384","2016-11-21 05:13:21","@ahmadalissa I am also messaging other foreign officials to speak up. We all should #StandWithAleppo","0","0"
"2255546526","Demolarsarah","en","800567548253081600","2016-11-21 05:12:31","@ahmadalissa Hey I am trying to get people together to help the people stuck in Aleppo, and looking for a company who digs tunnels, msg me?","0","0"
"2255546526","Demolarsarah","en","800561693562503168","2016-11-21 04:49:16","RT @UNRWA: The world must provide protection 4 #children in #Syria as stated in the #ConventionontheRightsoftheChild! #RememberUs #Universa…","0","16"
"2255546526","Demolarsarah","en","800561293992169472","2016-11-21 04:47:40","@ahmadalissa How did they get out?","0","0"
"2255546526","Demolarsarah","en","800561116329832448","2016-11-21 04:46:58","RT @IranArabSpring: .@Rami_Zien on #Periscope: #StandWithAleppo #Syria #Aleppo no one can escape they want us to surrender or die  https://…","0","3"
"2255546526","Demolarsarah","und","800557039369846784","2016-11-21 04:30:46","@IranArabSpring #StandWithAleppo","1","0"
"2255546526","Demolarsarah","en","800556661232451588","2016-11-21 04:29:16","@IranArabSpring Happy Thanksgiving also 😋","1","0"
"2255546526","Demolarsarah","en","800555284313739264","2016-11-21 04:23:48","@IranArabSpring Everyone should be contacting their governement officials of possible.","2","2"
"2255546526","Demolarsarah","en","800555154399338496","2016-11-21 04:23:17","@IranArabSpring I am starting to contact government officials from all over the world to share your situation. I am praying.","1","0"
"2255546526","Demolarsarah","en","800553998428225536","2016-11-21 04:18:41","@IranArabSpring Love you brother. Praying for you. For many things. #StandWithAleppo many times a day.","1","0"
"2255546526","Demolarsarah","nl","800538748882546688","2016-11-21 03:18:05","STOP WAR in SYRIA https://t.co/bQIaTkUD2P","0","0"
"2255546526","Demolarsarah","en","800537827586908160","2016-11-21 03:14:26","Yes, You Can Make a Difference in Syria https://t.co/dwsrFLjLw2","0","0"
"2255546526","Demolarsarah","en","800536847432749060","2016-11-21 03:10:32","🤔Former U.S. Ambassador to Syria Robert Ford: I could no longer ‘defend the American policy’ – Amanpour https://t.co/LbFM3IrJ1Z","0","0"
"2255546526","Demolarsarah","en","800534079829458944","2016-11-21 02:59:32","@younes_shasho Wanted to let you know we are still praying for you and your family brother.","1","0"
"2255546526","Demolarsarah","en","800530643906007040","2016-11-21 02:45:53","I really love this song. https://t.co/od0meGUkS7 via @youtube","0","0"
"2255546526","Demolarsarah","en","800528089386057729","2016-11-21 02:35:44","This is the prayer that I often pray for you #Aleppo. The ""Lord's Prayer"" ❤️ https://t.co/vbo4GBUmEp via @youtube","0","0"
"2255546526","Demolarsarah","en","800526720113610753","2016-11-21 02:30:17","@WhiteHouse In a peaceful way. Again, he is our brother also.","0","0"
"2255546526","Demolarsarah","und","800526521702051840","2016-11-21 02:29:30","#askObamaToStandWithAleppo #YesWeCan!","0","0"
"2255546526","Demolarsarah","und","800526048794263552","2016-11-21 02:27:37","@WhiteHouse #StandWithAleppo","0","1"
"2255546526","Demolarsarah","en","800525953155764226","2016-11-21 02:27:14","@WhiteHouse Some say he is a ""puppet"". Let's make him our puppet. He is our brother also, let's ask him to treat us like family.","0","0"
"2255546526","Demolarsarah","en","800525582458982400","2016-11-21 02:25:46","Check it out! We can keep sending messages!!!#StandWithAleppo 
:Submit Your Message Online | https://t.co/WTCVhBhVqa https://t.co/n6r4pH1zFt","1","1"
"2255546526","Demolarsarah","en","800516143232393217","2016-11-21 01:48:16","I want to ask our President to do something for the people of Aleppo. I am going to try and get through to him somehow. 👊🏻","0","1"
"2255546526","Demolarsarah","en","800513308444889088","2016-11-21 01:37:00","RT @Shaykhabulhuda: In this difficult time, we are all praying for the people of Aleppo, join us with a prayer that the bombing stops &amp; lif…","0","266"
"2255546526","Demolarsarah","en","800512697842270208","2016-11-21 01:34:34","RT @LotteLeicht1: #ChildrensDay
This drawing by a second-grader in #Aleppo shows the dead children smiling while the living are crying
http…","0","747"
"2255546526","Demolarsarah","en","800507496951484416","2016-11-21 01:13:54","@JohnnyAnalyzer Oh, ok.","0","0"
"2255546526","Demolarsarah","en","800507154985693184","2016-11-21 01:12:33","@YouTube He is always with us but we agree that we want him with us.","0","0"
"2255546526","Demolarsarah","en","800505971915116549","2016-11-21 01:07:51","RT @The68gote: This is what my tax dollars do
Many of us Americans are heartbroken, what in the world are we doing over there https://t.co/…","0","20"
"2255546526","Demolarsarah","en","800504970801922048","2016-11-21 01:03:52","RT @Sophieansel: absolute emergency for the International Community to make a tougher move towards Burma. #Save the #Rohingya","0","7"
"2255546526","Demolarsarah","en","800500582003798016","2016-11-21 00:46:25","RT @EnasN_: Rage is an understatement.There's absolutely nothing to explain or describe wat's happening across Syria now by Assad/Russia/He…","0","10"
"2255546526","Demolarsarah","en","800500131736891392","2016-11-21 00:44:38","God set a hedge of protection around the people of #Aleppo","0","0"
"2255546526","Demolarsarah","en","800499770473074688","2016-11-21 00:43:12","God, send one million Angels to Aleppo to protect and fight for them. Put a shield of protection over their city! Send your healing angels!","0","0"
"2255546526","Demolarsarah","en","800499172646367232","2016-11-21 00:40:49","RT @climberdanjones: We can't forget what's happening in #Allepo https://t.co/y1ELgJH3cH","0","13"
"2255546526","Demolarsarah","en","800498375556636672","2016-11-21 00:37:39","RT @faithclubdotnet: #Jesus #quote Romans12:16 Have the same concern for everyone. Do not be proud,but accept humble duties. Do not think o…","0","1"
"2255546526","Demolarsarah","en","800498323325001728","2016-11-21 00:37:27","RT @faithclubdotnet: #Jesus #quote Romans12: 17 If someone has done you wrong, do not repay him with a wrong. Try to do what everyone consi…","0","1"
"2255546526","Demolarsarah","en","800498221017485312","2016-11-21 00:37:03","RT @faithclubdotnet: #Jesus #quote Romans12:20 Instead, as the scripture says: ""If your enemies are hungry, feed them; if they are thirsty,…","0","1"
"2255546526","Demolarsarah","en","800498180538306561","2016-11-21 00:36:53","RT @faithclubdotnet: #Jesus #quote Romans12:19 Never take revenge, my friends, but instead let #God's anger do it...","0","1"
"2255546526","Demolarsarah","und","800497679717437444","2016-11-21 00:34:54","@Rethink_Rebuild @Herts4Refugees #StandWithAleppo","1","0"
"2255546526","Demolarsarah","en","800497576961159169","2016-11-21 00:34:29","RT @Rethink_Rebuild: The beautiful smile of the children of Aleppo gives hope in times of despair. #StandWithAleppo https://t.co/ZjcONnc7ep","0","6"
"2255546526","Demolarsarah","en","800497333821579264","2016-11-21 00:33:31","@halabtweets But revenge is a cycle, how does it solve anything? Even the person who gets revenge will never be cured because of it.","0","0"
"2255546526","Demolarsarah","en","800495472007725058","2016-11-21 00:26:07","RT @Mr_Alhamdo: _ 8 medical centers
_6 schools and a university building 
_3 White Helmet centers 
_3 Mosques
_2 bakeries
_ 3 charities 
_3…","0","51"
"2255546526","Demolarsarah","en","800494982452740097","2016-11-21 00:24:10","RT @AlabedBana: مباشر على #Periscope Dear world, Tweet #StandWithAleppo now &amp; let's save Aleppo together https://t.co/cVOxCKq5JJ","0","974"
"2255546526","Demolarsarah","en","800494924353261569","2016-11-21 00:23:57","RT @Mr_Alhamdo: these attacks have been deliberately on infrastructure and civilian areas included:
_500 populated buildings 
#StandWithAle…","0","39"
"2255546526","Demolarsarah","en","800493194064457728","2016-11-21 00:17:04","RT @Mr_Alhamdo: Some people are asking how comes that hospitals didn't finish. we always report about bombing them. because we rebuild them…","0","50"
"2255546526","Demolarsarah","en","800492918964269056","2016-11-21 00:15:58","@halabtweets This is terrible!","0","0"
"2255546526","Demolarsarah","en","800492785568616448","2016-11-21 00:15:27","@halabtweets What happened?!","0","0"
"2255546526","Demolarsarah","en","800491378262163456","2016-11-21 00:09:51","RT @Mr_Alhamdo: Remember this always.
What we and media tell about Aleppo is just a tiny proportion of the reality. Reality is much worse.…","0","138"
"2255546526","Demolarsarah","en","800367385840472064","2016-11-20 15:57:09","RT @Mr_Alhamdo: you must count. 
30 killed civilians and 150 injured from the early morning. 

WE ARE NOT NUMBERS.

#StandwithAleppo","0","50"
"2255546526","Demolarsarah","und","800359978498289665","2016-11-20 15:27:43","#StandWithAleppo","0","0"
"2255546526","Demolarsarah","en","800357325282283522","2016-11-20 15:17:10","RT @AlabedBana: Our morning in #Aleppo #StandWithAleppo https://t.co/ezpp8f637I","0","898"
"2255546526","Demolarsarah","en","800357272027164673","2016-11-20 15:16:58","RT @Mr_Alhamdo: From 6:00 P.M Syrian time to 8 ,we  want from all our supporters to help us in a campaign to save Aleppo people called
#Sta…","0","64"
"2255546526","Demolarsarah","en","800217161163673600","2016-11-20 06:00:13","RT @Jesus_Is_Key: ""@WomenOfHistory: To pray is to let go and let God take over. -Phil. 4:6-7""","0","1"
"2255546526","Demolarsarah","und","800217048164933633","2016-11-20 05:59:46","https://t.co/i0PiwdhnOp via @youtube","1","0"
"2255546526","Demolarsarah","en","800216049148825603","2016-11-20 05:55:48","RT @Jesus_Is_Key: Faith is the hand that receives God's gift, then faith is the feet that walk with God. #Dailybread","0","2"
"2255546526","Demolarsarah","en","800215335810961408","2016-11-20 05:52:57","RT @faithclubdotnet: #Jesus #truth Proverbs18:21 What you say can preserve life or destroy it; so you must accept the consequences of your…","0","1"
"2255546526","Demolarsarah","en","800214514947878912","2016-11-20 05:49:42","Could a garden come up from this ground?  mhttps://www.youtube.com/watch?v=1spkhp41ig4&amp;sns=tw via @youtube","0","0"
"2255546526","Demolarsarah","en","800212503867207680","2016-11-20 05:41:42","Jesus, your love is strong, show your strong love for Aleppo. Jesus work a miracle. Bring joy. https://t.co/GrFpv1KF1B via @youtube","0","0"
"2255546526","Demolarsarah","en","800210239454707713","2016-11-20 05:32:42","Come Jesus come! https://t.co/kkP7AIyadZ via @youtube","0","0"
"2255546526","Demolarsarah","en","800206270263218176","2016-11-20 05:16:56","@worldonalert Yes, that is what I understand. I pray for them every day. I love them and want their situation to change, so I pray.","0","0"
"2255546526","Demolarsarah","en","800205985025380352","2016-11-20 05:15:48","@younes_shasho How is your family? We have been praying for you all day. My husband is singing a prayer for you, th… https://t.co/rXD0CTHlol","1","0"
"2255546526","Demolarsarah","en","800200963566944256","2016-11-20 04:55:51","My husband is singing about how strong God's love is and the prayer God tells us to pray he is singing it. https://t.co/OxcfueF3EM","0","0"
"2255546526","Demolarsarah","en","800200412338921472","2016-11-20 04:53:39","@younes_shasho How is your family?","0","0"
"2255546526","Demolarsarah","en","800200136097861632","2016-11-20 04:52:34","@younes_shasho I am praying for you again now.","0","0"
"2255546526","Demolarsarah","und","800197906842034176","2016-11-20 04:43:42","https://t.co/dfshDLv1aP via @youtube","0","0"
"2255546526","Demolarsarah","en","800191434976411649","2016-11-20 04:17:59","RT @PearlofGr8Prize: #SolidarityWithSyria, please HELP the families in #Aleppo President @BarackObama Standing with #AleppoVictory Fasting…","0","1"
"2255546526","Demolarsarah","en","800187499075149825","2016-11-20 04:02:21","RT @1stAmendment4us: If you're pro life but anti immigration, please watch this. Don't those babies deserve better? @AJENews  https://t.co/…","0","2"
"2255546526","Demolarsarah","en","800134652795097088","2016-11-20 00:32:21","RT @ahmadalissa: #Syrian family manages to escape from the barbarity of the militants in East #Aleppo to the safety of govt-held areas http…","0","14"
"2255546526","Demolarsarah","en","800134440483569664","2016-11-20 00:31:31","RT @ahmadalissa: #Syria: 2 men, 2 women and six children managed to escape from east #Aleppo to government-held areas: Seen here with Alepp…","0","49"
"2255546526","Demolarsarah","en","800134040258940928","2016-11-20 00:29:55","RT @WorldVisionUSA: Two years ago, @nicolewick's family decided to skip Christmas gifts. Could your family survive a no-gift Christmas? htt…","0","16"
"2255546526","Demolarsarah","en","800082602212241408","2016-11-19 21:05:31","RT @PeterCorless: @brstegy4 Diplomats can get their own governments to commit to intervention, whether fiscal or military. @GerV29","0","2"
"2255546526","Demolarsarah","en","800082299647709184","2016-11-19 21:04:19","@GerV29 We are praying for you. For many things. We love you.","2","1"
"2255546526","Demolarsarah","en","800081414305640449","2016-11-19 21:00:48","This is peace, hope and joy. https://t.co/9sJwojwyAh via @youtube","0","0"
"2255546526","Demolarsarah","en","800074932113666048","2016-11-19 20:35:03","RT @Ehsan_Toton: #Iran #News White House demands immediate end to bombings of hospitals in Aleppo https://t.co/ubum7GPegU https://t.co/F464…","0","22"
"2255546526","Demolarsarah","en","800074177717805056","2016-11-19 20:32:03","@worldonalert If all the civilians got out, or whoever wanted to it would be a step in the right direction. Getting the innocent out.","0","0"
"2255546526","Demolarsarah","en","800072460049649666","2016-11-19 20:25:13","Late in the game 😞 but I hope this will be helpful.","0","0"
"2255546526","Demolarsarah","en","800072235062939648","2016-11-19 20:24:20","RT @TR80826969: White House warns Syria, Russia on 'heinous' bombings in Aleppo https://t.co/ao5zHxpVHW via @YahooNews","0","1"
"2255546526","Demolarsarah","en","800071617938268160","2016-11-19 20:21:52","@KTHopkins That is largely false. They could not leave for many reasons. Leaving was not an option.","0","0"
"2255546526","Demolarsarah","en","800066751849369601","2016-11-19 20:02:32","RT @frommud2miracle: Join me in standing with one of the last doctors in Aleppo: call on Obama and Merkel to act now to #SaveAleppo. -... h…","0","1"
"2255546526","Demolarsarah","en","800065472427278336","2016-11-19 19:57:27","@AgenturRU When will they stop fighting?","0","0"
"2255546526","Demolarsarah","en","800065306295091200","2016-11-19 19:56:48","@Sophiemcneill Whay about a tunnel?","0","0"
"2255546526","Demolarsarah","en","800063510646386688","2016-11-19 19:49:40","@TaziMorocco Would that be possible if there was enough money?","1","0"
"2255546526","Demolarsarah","en","800061625227091968","2016-11-19 19:42:10","RT @GillianCurrie5: #channel4news Aleppo- how much longer can this be allowed to continue? Families living in terror and the west complains…","0","1"
"2255546526","Demolarsarah","en","800060211151007744","2016-11-19 19:36:33","@hasanalmossa We pray for the children who lose parents and vice verses, also for protection and so that does not happen.","0","0"
"2255546526","Demolarsarah","en","800059837555970048","2016-11-19 19:35:04","@nadamant @hasanalmossa That is amazing! We (mostly my 8 year old son and I) pray first and foremost that the weapons will not work.","0","0"
"2255546526","Demolarsarah","en","800059431744438272","2016-11-19 19:33:27","@hasanalmossa I pray specifically that God will give a spring of joy in the hearts of everyone in Syria and Aleppo. The joy that heals.","1","0"
"2255546526","Demolarsarah","en","800058851814846464","2016-11-19 19:31:09","@hasanalmossa Because we care about you. We don't know exactly how to help, but we pray. And it is good to know what to pray for.","0","0"
"2255546526","Demolarsarah","en","800058193657237505","2016-11-19 19:28:32","? Is this good? https://t.co/VZ8CWqN2Vp","0","0"
"2255546526","Demolarsarah","en","800056729379618816","2016-11-19 19:22:43","@younes_shasho We are so sorry for your loss and have asked God for healing. You are loved not just there but here as well.","1","0"
"2255546526","Demolarsarah","en","800056373555830784","2016-11-19 19:21:18","@younes_shasho We just prayed for you and Aleppo for many things but also asking that he will bring your child back to life.","1","0"
"2255546526","Demolarsarah","en","800048205761114112","2016-11-19 18:48:51","@younes_shasho at least ask him in prayer or just out loud, ""who are you?"", ask him to show himself to you in a real way.","1","0"
"2255546526","Demolarsarah","en","800047802457804800","2016-11-19 18:47:14","@younes_shasho When you pray you must have faith that God will answer because he loves you. If you are a Muslim you can ask Jesus...","1","0"
"2255546526","Demolarsarah","en","800047288815009793","2016-11-19 18:45:12","@younes_shasho This is what Jesus came to teach. He also came to be a final sacrifice, one that God would accept to cover our debt of sin.","1","0"
"2255546526","Demolarsarah","en","800046735389167617","2016-11-19 18:43:00","@younes_shasho What is your child's name?","1","0"
"2255546526","Demolarsarah","en","800046447144013824","2016-11-19 18:41:51","@younes_shasho ...he does and has for others and he wants us to ask, like a father wants his children to ask good things from him.","1","0"
"2255546526","Demolarsarah","en","800046272493162496","2016-11-19 18:41:10","@younes_shasho Heaven to us if we ask. It would bring God glory to bring your child back upon our prayers. He may not always do it but...","1","0"
"2255546526","Demolarsarah","en","800045857068331008","2016-11-19 18:39:31","@younes_shasho Jesus did not come just for salvation, God sent him to teach us how to pray as he does, and to bring all of the benefits of..","1","0"
"2255546526","Demolarsarah","und","800045637815283712","2016-11-19 18:38:38","@younes_shasho https://t.co/hFWMExhwLz","1","0"
"2255546526","Demolarsarah","en","800044662513750016","2016-11-19 18:34:46","@younes_shasho You can ask Jesus to bring your child back...pray in faith and God may answer your request. We will pray also right now.","1","0"
"2255546526","Demolarsarah","en","800044366295248896","2016-11-19 18:33:35","@younes_shasho When did you lose your child? God is merciful, he has raised children from the dead like Jesus rose from the dead.","1","0"
"2255546526","Demolarsarah","en","800043999092350976","2016-11-19 18:32:08","@younes_shasho We are praying for you and are so sorry!","0","0"
"2255546526","Demolarsarah","en","800042757767110656","2016-11-19 18:27:12","RT @MiddleEastEye: Starvation in Aleppo: ""My wife is trying to breastfeed our six month old, but she is unable now as she isn't eating"" htt…","0","28"
"2255546526","Demolarsarah","en","800042305809850368","2016-11-19 18:25:24","@NaziaAngel1993 @HAIDER_GILLANIZ so sorry 😞 he looks like such a sweet baby, he should not have to suffer like this.","3","0"
"2255546526","Demolarsarah","en","800041925948502016","2016-11-19 18:23:53","RT @NaziaAngel1993: But the media doesn't show this.. @ShkhRasheed @mubasherlucman  https://t.co/Dh2RLf4OkQ #PrayForSyria","0","18784"
"2255546526","Demolarsarah","en","800041667038302209","2016-11-19 18:22:52","RT @MiddleEastEye: This talented 8-year old Syrian painter hopes to heal her country through art https://t.co/B6VJEp8qHB https://t.co/2Gu4m…","0","55"
"2255546526","Demolarsarah","en","800006660269838337","2016-11-19 16:03:45","RT @tinimarty8: Richard Engel: Syrian Doctor Says Obama Hasn’t Done Anything For People In Aleppo – PATDOLLARD https://t.co/EzPRHPgVi4 via…","0","1"
"2255546526","Demolarsarah","en","799857105029120000","2016-11-19 06:09:29","RT @dsdsf98: #نظموا_التظاهرات_أمام_السفارات_الروسية
#أحرقوا_العلم_الروسي_بالشوارع
Burn_the_Russian_flag_in_the_protests
Russia_kills_childr…","0","1"
"2255546526","Demolarsarah","en","799856677688217600","2016-11-19 06:07:47","RT @reparationsni: Aleppo's children's hospital bombed as it treats chlorine gas victims - complete disregard for #IHL

https://t.co/HZlKVT…","0","5"
"2255546526","Demolarsarah","en","799854837084995584","2016-11-19 06:00:28","RT @rcolebourn: We only see horrors of #Aleppo because of brave cameramen like Basel - who was filming as his own home was hit https://t.co…","0","147"
"2255546526","Demolarsarah","en","799854694390599681","2016-11-19 05:59:54","RT @AlabedBana: I love you babies. - Bana #Aleppo https://t.co/xHuSsLw6Op","0","411"
"2255546526","Demolarsarah","en","799853730619215872","2016-11-19 05:56:04","RT @rhoni3369: @DebraMessing NOW Aleppo really is lost..unfathomable that the USA and the world has not stepped in and handled this so long…","0","39"
"2255546526","Demolarsarah","en","799853471981678593","2016-11-19 05:55:02","RT @dingalingy55: Beseiged starved &amp; bombed. The children of Aleppo are silent victims of world indifference. https://t.co/17uhOKkHG4","0","24"
"2255546526","Demolarsarah","en","799853273914044416","2016-11-19 05:54:15","RT @Louangie: https://t.co/9cCksbbgdU Rebel groups in Aleppo have agreed in principle to a U.N. humanitarian relief plan that allows medica…","0","4"
"2255546526","Demolarsarah","en","799852434776428544","2016-11-19 05:50:55","RT @AmalHanano: Imagine you lived in a city with no hospitals. None. Now imagine that city was bombed 900 times in the last 24 hours. This…","0","1118"
"2255546526","Demolarsarah","en","799851180323049472","2016-11-19 05:45:56","RT @Mr_Alhamdo: One of the destroyed hospitals is for the children especially the new born ones.

This is the case after the Attack. https:…","0","66"
"2255546526","Demolarsarah","en","799851120113786880","2016-11-19 05:45:42","@Mr_Alhamdo We do not get tired.
We want to hear from you and know what is happening. We care about all that you are going through.","1","0"
"2255546526","Demolarsarah","en","799850580944392192","2016-11-19 05:43:33","RT @Mr_Alhamdo: you might be sleep but #Aleppo is not.
Imagine what is going here with this report.
#StandwithAleppo  

https://t.co/3XPy33…","0","89"
"2255546526","Demolarsarah","en","799757646584627200","2016-11-18 23:34:16","RT @CombatChris1: #FSA disabled an ISIS car bomb before it reached #Kandarliyah and captured the driver. https://t.co/cWeMYIBEUX","0","8"
"2255546526","Demolarsarah","tr","799757119733936128","2016-11-18 23:32:10","RT @AhmadAlkhtiib: Help orphans in E #Aleppo here's details
Kuveyt türk bank
Account N
10032622
MOHAMAD HAJBO
Şube: zeytin burnu
Turkey-ist…","0","11"
"2255546526","Demolarsarah","en","799478616681693184","2016-11-18 05:05:30","#aleppoIThinkYouAreBeautiful...all of you","0","0"
"2255546526","Demolarsarah","und","799478409298481152","2016-11-18 05:04:41","#aleppoWeMayBeStrangersButISeeeYouMyFriendsAndFamily","0","0"
"2255546526","Demolarsarah","en","799477669934993408","2016-11-18 05:01:44","Sometimes when I share a painful experience I want the friend who I shared with to share theirs as well. Do you ever feel that way?","0","0"
"2255546526","Demolarsarah","und","799474311434121216","2016-11-18 04:48:24","RT @Maninthetower78: #NotMyPresident #AuditTheVote #TheLastWord #dictatorship #ClimateChange #TheResistance #TrumpLikesItFromBehind https:/…","0","1"
"2255546526","Demolarsarah","en","799180129628893184","2016-11-17 09:19:25","RT @faithclubdotnet: #Jesus #quote MAt16:24 Jesus said,""If any of you want to come with me, you must forget yourself, carry your cross, and…","0","2"
"2255546526","Demolarsarah","en","799179312184233984","2016-11-17 09:16:10","RT @faithclubdotnet: #Jesus #quote Mat20:28 like the Son of Man, who did not come to be served, but to serve and to give his life to redeem…","0","1"
"2255546526","Demolarsarah","en","799167243661647872","2016-11-17 08:28:13","RT @faithclubdotnet: #Jesus Psalms 21:13 We praise you, Lord, for your great strength! We will sing and praise your power.","0","1"
"2255546526","Demolarsarah","en","799132323371327488","2016-11-17 06:09:27","RT @The_NewArab: Over 240 migrants drowned in the Mediterranean since Monday
https://t.co/RHsXUCVJOn","0","20"
"2255546526","Demolarsarah","en","799131996135882753","2016-11-17 06:08:09","@JamilaHanan Who is doing this?","0","0"
"2255546526","Demolarsarah","en","799131761632391168","2016-11-17 06:07:13","@rohingya @TPJMuslimaSis Who is throwing children in fires? Is it Assads army or terrorists?","0","0"
"2255546526","Demolarsarah","en","799131564315508736","2016-11-17 06:06:26","@rohingya @TPJMuslimaSis That is horrible!!! I know many many children are dying but I wasn't thinking about their parents having to watch..","0","0"
"2255546526","Demolarsarah","en","799130945575997440","2016-11-17 06:03:59","RT @rohingya: At least 60 killed as rockets rain down on Rohingyas, children thrown into fire in front of mothers https://t.co/IYDtH4vHez h…","0","197"
"2255546526","Demolarsarah","en","799130866903437312","2016-11-17 06:03:40","RT @AnovaEducation: Give the gift of play to children with autism &amp; help us build a playground full of happy hearts &amp; healthy bodies.  http…","0","11"
"2255546526","Demolarsarah","en","799048707026997248","2016-11-17 00:37:12","RT @worldonalert: #Aleppo: As expected, the Western media have no clue how many civilians in Eastern Aleppo were killed or who killed them.…","0","35"
"2255546526","Demolarsarah","en","799033788126765056","2016-11-16 23:37:55","@Mr_Alhamdo They remind me of some kids at our school 🙂 even look like them. What a sweet, fun group of kids.","0","0"
"2255546526","Demolarsarah","en","799027982035619840","2016-11-16 23:14:50","RT @Mr_Alhamdo: I tried to take my wife today to hospital because she hasn't recovered.they said sorry due to the number of casualties of a…","0","21"
"2255546526","Demolarsarah","en","798795136964493312","2016-11-16 07:49:36","RT @chandbgparish: Today we pray for the people of Syria, particularly Aleppo who fear bombs, water shortage and starvation.","0","3"
"2255546526","Demolarsarah","en","798788887338303488","2016-11-16 07:24:46","RT @AhmadAlkhtiib: @Wonam6 for sure They're not, US doesn't care about anyone suffer, @UN @UN keep funding Assad","0","1"
"2255546526","Demolarsarah","en","798783814356975619","2016-11-16 07:04:36","RT @UNICEF: Relentless air strikes have resumed and children are trapped in eastern #Aleppo. Protect children, no #WarOnChildren!","0","209"
"2255546526","Demolarsarah","en","798783537394565120","2016-11-16 07:03:30","RT @ResisttheNazis: Yesterday, Trump and Putin discussed Syria. Today, Russia restarted their carpet bombing of Aleppo.
https://t.co/WeZO5U…","0","86"
"2255546526","Demolarsarah","en","798779761824665600","2016-11-16 06:48:30","RT @CombatChris1: Aleppo : #Russian warplanes destroyed Baghdad Hospital in #Oweijel with bunker busters. This is the third hospital in the…","0","13"
"2255546526","Demolarsarah","en","798778124561313792","2016-11-16 06:42:00","RT @maytham956: When you mix beauty, magnificence and elegance together, you get 1 word: #Aleppo ❤
These photos are before the #US backed b…","0","37"
"2255546526","Demolarsarah","en","798766850528002049","2016-11-16 05:57:12","@Mr_Alhamdo I just shared your story with all of my friends on Facebook, some are lawyers and politicians. I asked them to speak up and pray","0","0"
"2255546526","Demolarsarah","en","798763227144339456","2016-11-16 05:42:48","@Mr_Alhamdo I am so sorry this is happening and don't pray enough but I will try and pray more as well as get the word out.","0","0"
"2255546526","Demolarsarah","en","798763075327270912","2016-11-16 05:42:12","@Mr_Alhamdo I think people would take note of what you say because you relay the info so well in English","0","0"
"2255546526","Demolarsarah","en","798762879386193920","2016-11-16 05:41:25","@Mr_Alhamdo Hey sorry if this is a dumb question but I want to share your page on Facebook can you give me a link for your page?","0","0"
"2255546526","Demolarsarah","en","798414354085478400","2016-11-15 06:36:30","RT @faithclubdotnet: #Jesus Proverbs 13:14 The teachings of the wise are a fountain of life; they will help you escape when your life is in…","0","3"
"2255546526","Demolarsarah","en","798414257897558016","2016-11-15 06:36:07","RT @faithclubdotnet: #Jesus God's love for us is great. God's righteousness is great. God's justice is great. God protecs us. God feeds us.…","0","4"
"2255546526","Demolarsarah","en","798413793147633665","2016-11-15 06:34:16","RT @CombatChris1: #SNHR : Of the 23,863 children killed in the war 20,676 were slain by the #Assad regime and 992 by #Russia, a combined 91…","0","26"
"2255546526","Demolarsarah","en","798044452489019393","2016-11-14 06:06:39","RT @yfarber: @AKoenigsmann T'is random luck not to be a parent in Syria or any one of countless countries.2nite this included the USA for m…","0","4"
"2255546526","Demolarsarah","en","798044366627434496","2016-11-14 06:06:18","RT @yfarber: Each bedtime i must swear to my frightened 9yr old:ISIS/Aleppo's fate/a gunman will never come here.Tonight I had to promise t…","0","5"
"2255546526","Demolarsarah","en","798043924166119424","2016-11-14 06:04:33","RT @naylaxox: Just wish this blood bath was over and love and peace is restored #Aleppo","0","1"
"2255546526","Demolarsarah","en","798028059920113665","2016-11-14 05:01:30","RT @andregoiano: Winter is coming. For desperate kids in Aleppo, that is.","0","1"
